periodoA,osf,categoria,p1_a,p1_b,p1_e,p1_g,p1_h,p1_i,p2,p4,p5_a,p5_b,p5_c,p5_e,p6,p6.1,evaluacion,comentarios
1,"Corporación de Desarrollo Integral GAON, S.A. de C.V.",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['se', 'muy', 'muy', 'se', 'muy', 'esperaba', 'mas', 'estos', 'muy', 'cambio', 'actitud']"
1,"Programa de Acompañamiento de Servicio Social, Dirección de Servicio Social Campus Mty",Dirección Servicio Social Campus Mty.,4,4,3,5,5,5,True,2,4,4,4,4,2,False,4,[]
1,"PROMOCIÓN DE PAZ, A.B.P.",ONG - Humanitaria,5,5,4,5,5,4,True,5,5,5,5,5,2,True,5,"['gran', 'muy']"
1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,0,4,5,5,5,2,False,4,[]
1,Zihuame Mochilla A.C.,ONG - Humanitaria,4,5,5,5,5,4,True,0,5,5,5,5,0,False,4,"['muy', 'se', 'pueden', 'seguir', 'haciendo', 'muy', 'dar', 'mas', 'seguir', 'se', 'se', 'hubiera', 'podido', 'menos', 'hubo']"
1,Reapropia,ONG - Humanitaria,4,5,3,4,4,3,True,0,5,4,5,5,0,True,4,"['mujeres', 'muy', 'hoy', 'dia']"
1,Zihuame Mochilla A.C.,ONG - Humanitaria,3,4,4,4,3,4,True,5,4,3,4,3,2,True,4,"['muy', 'muy']"
1,"Fundación Rolivel, A.C.",ONG - Desarrollo humano,4,4,4,4,4,4,True,0,4,4,4,4,0,True,4,[]
1,"VIFAC, Vida y Familia Monterrey, A.B.P.",ONG - Humanitaria,5,5,5,5,4,4,True,0,5,5,5,5,0,True,4,"['trabajando', 'esas', 'ante', 'personas', 'quien', 'ayudar']"
1,"Fundación Yepez, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,0,4,5,4,5,2,True,4,['persona']
1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,4,3,4,5,4,True,2,5,4,5,5,2,True,4,[]
1,DIF Nuevo León,ONG - Humanitaria,5,5,5,5,5,5,True,0,5,4,5,5,0,True,4,"['forma', 'se', 'muy', 'les']"
1,"TEDI, Taller de Expresión y Desarrollo Integral, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,"['atender', 'personas', 'necesario', 'personas']"
1,FUNDACION PRO BIENESTAR AL ANCIANO AC,ONG - Humanitaria,4,5,4,5,4,4,True,0,3,5,4,4,0,True,4,"['esperando', 'se', 'les', 'personas']"
1,"Fundación Yepez, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['solo', 'agradecer', 'se', 'esperar', 'se', 'muy', 'tenido', 'personal', 'no']"
1,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C.",Investigación,4,4,5,4,5,5,False,2,5,5,5,5,2,True,4,[]
1,"FICAE, Fundación Internacional de Cabalgantes y Actividades Ecuestres A. C.",Actividades recreativas,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,['encanto']
1,"Programa de Acompañamiento de Servicio Social, Dirección de Servicio Social Campus Mty",Dirección Servicio Social Campus Mty.,5,5,4,5,4,4,True,2,4,5,4,5,0,True,4,"['excelente', 'hubo', 'siento', 'total', 'profesional', 'otro', 'haya']"
1,"Corporación de Desarrollo Integral GAON, S.A. de C.V.",ONG - Humanitaria,5,5,2,5,5,5,True,0,3,5,5,5,0,True,4,"['buen', 'no', 'hubo']"
1,"Fundación El Mundo Escribe, A.C.",ONG - Arte y cultura,4,4,4,4,4,4,True,5,4,4,4,4,2,False,4,"['muy', 'encanto', 'personas']"
1,,,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['increible', 'no', 'no', 'se', 'buscar', 'esfuerzo', 'ellos', 'finalmente', 'siento', 'producto', 'siento']"
1,Casa Monarca Ayuda Humanitaria al Migrante A.B.P.,ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,['ayudar']
1,"Zamora Coaching INC, A.C.",ONG - Desarrollo humano,5,5,5,5,5,4,True,5,5,5,5,5,0,True,5,"['muy', 'hubo']"
1,"FICAE, Fundación Internacional de Cabalgantes y Actividades Ecuestres A. C.",Actividades recreativas,4,4,5,3,5,5,True,0,4,5,5,4,0,False,4,"['ayudar', 'dia', 'no', 'se']"
1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,4,4,5,5,5,5,True,2,5,5,5,5,2,True,4,"['muy', 'no', 'estamos']"
1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['excelente', 'muy']"
1,"PROMOCIÓN DE PAZ, A.B.P.",ONG - Humanitaria,3,4,2,4,4,5,True,5,3,3,3,3,0,False,3,"['muy', 'buen', 'tenia', 'debe', 'muy', 'personal', 'tuve', 'hubiera', 'no', 'muy', 'tampoco']"
1,Reapropia,ONG - Humanitaria,4,5,5,4,4,5,True,2,5,5,5,5,0,False,4,"['entender', 'va', 'haciendo']"
1,Casa Monarca Ayuda Humanitaria al Migrante A.B.P.,ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,5,True,5,"['muy', 'muy', 'buen']"
1,Pal Sur del Norte,ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['atencion', 'ejemplo', 'grupo', 'dudas']"
1,"Zamora Coaching INC, A.C.",ONG - Desarrollo humano,4,4,4,4,4,4,True,2,1,3,5,4,0,False,3,[]
1,"Zamora Coaching INC, A.C.",ONG - Desarrollo humano,4,4,3,4,5,3,True,0,5,5,5,5,0,False,3,"['muy', 'siento', 'hubiera', 'pudo', 'tenido', 'aun', 'se', 'muy', 'instalaciones', 'le']"
1,"Fundación El Mundo Escribe, A.C.",ONG - Arte y cultura,5,5,5,5,5,5,True,2,5,5,5,5,0,False,4,['solo']
1,,,5,5,5,5,5,5,True,5,5,5,5,5,0,False,4,"['muy', 'muy', 'muy', 'recomendable', 'solo', 'se', 'no', 'se', 'se', 'eso']"
1,"Viccali, Vida con Calidad, A.C.",ONG - Humanitaria,5,4,4,4,4,4,True,0,4,5,5,4,0,True,4,"['se', 'hubiera', 'mas', 'saber', 'tuve', 'personas']"
1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,5,5,5,4,4,2,True,5,"['caso', 'muy', 'atento', 'muy', 'ayudar', 'dar', 'muy']"
1,"Zamora Coaching INC, A.C.",ONG - Desarrollo humano,5,4,4,5,5,4,True,0,5,5,5,5,2,True,4,"['muy', 'mas', 'ellos']"
1,"Comedor Infantil Mensajero de Paz - Esperanza al Débil, A.C.",ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['muy', 'bonita']"
1,"Comedor Infantil Mensajero de Paz - Esperanza al Débil, A.C.",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,5,True,5,"['muy', 'muy']"
1,"TEDI, Taller de Expresión y Desarrollo Integral, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['saber', 'no', 'se', 'les']"
1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,3,True,0,5,5,5,5,0,True,4,"['solo', 'se', 'iban']"
1,DIF Nuevo León,ONG - Humanitaria,4,4,3,3,3,3,True,0,4,4,4,4,2,False,3,"['falta', 'mas', 'muy']"
1,"MARCO, Museo de Arte Contemporáneo",ONG - Arte y cultura,5,4,5,5,4,5,True,2,5,4,4,5,2,False,4,[]
1,"Fundación Rolivel, A.C.",ONG - Desarrollo humano,4,4,3,5,4,4,True,0,4,5,4,5,0,True,4,"['seguir', 'trabajando', 'tuve', 'porque', 'ejemplo', 'llevar', 'mas']"
1,"Zamora Coaching INC, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
1,"TEDI, Taller de Expresión y Desarrollo Integral, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['se', 'muy', 'sentimos', 'muy', 'mismo']"
1,,,5,5,5,5,5,5,True,2,5,5,5,5,2,False,4,[]
1,"Casa Paterna La Gran Familia, A.C.",ONG - Humanitaria,5,4,5,5,5,4,False,0,5,5,4,4,0,True,4,"['atencion', 'quiere', 'no', 'podido', 'porque', 'habia', 'cuenta', 'meses']"
1,Reapropia,ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,[]
1,Zihuame Mochilla A.C.,ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['muy', 'bonita', 'veces', 'mas']"
1,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C.",Investigación,4,4,4,4,4,4,True,0,4,4,4,4,0,True,4,"['no', 'muy', 'impresionado', 'mas', 'ellos', 'mas', 'personas', 'menos']"
1,"TEDI, Taller de Expresión y Desarrollo Integral, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,['gran']
1,"Comedor Infantil Mensajero de Paz - Esperanza al Débil, A.C.",ONG - Humanitaria,5,5,5,5,5,5,True,5,3,4,5,5,5,True,5,"['excelente', 'muy']"
1,"PROMOCIÓN DE PAZ, A.B.P.",ONG - Humanitaria,5,5,5,5,5,4,True,0,4,5,5,5,0,True,4,"['muy', 'forma', 'muy', 'idea', 'persona', 'se', 'segundo', 'muy', 'habia', 'compartir', 'pues', 'hubo', 'porque', 'cuando', 'personal', 'clase', 'tenia', 'esfuerzo']"
1,Reapropia,ONG - Humanitaria,4,4,5,3,5,4,True,0,4,4,5,5,2,False,4,[]
1,"Comedor Infantil Mensajero de Paz - Esperanza al Débil, A.C.",ONG - Humanitaria,3,5,3,4,4,3,True,0,5,5,4,5,0,False,3,"['muy', 'muy']"
1,"TEDI, Taller de Expresión y Desarrollo Integral, A.C.",ONG - Desarrollo humano,4,4,4,4,4,4,True,0,5,5,5,5,0,False,4,"['simple', 'realidad', 'experiencias', 'resultado', 'no', 'cantidad', 'hubiera', 'dar', 'mismo', 'atencion']"
1,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C.",Investigación,5,5,5,5,5,4,True,2,5,5,5,5,0,True,4,"['final', 'se', 'trabajando']"
1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,"['muy', 'porque', 'no', 'saben', 'les', 'agrado', 'inconveniente', 'tuve', 'se']"
1,"Blooders.org, A.C.",ONG - Salud,4,5,3,5,4,1,True,0,5,5,5,5,2,False,4,[]
1,"PROMOCIÓN DE PAZ, A.B.P.",ONG - Humanitaria,4,4,5,5,5,5,True,0,5,5,5,5,0,True,4,"['buen', 'condiciones', 'les', 'mas', 'ellos', 'cierto', 'mismo', 'gran', 'vida', 'esos', 'no', 'se', 'tal', 'tampoco', 'ni', 'eso', 'hice']"
1,"Fundación Rolivel, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,4,4,5,4,0,True,4,"['visto', 'no']"
1,"PROMOCIÓN DE PAZ, A.B.P.",ONG - Humanitaria,4,4,2,2,2,3,True,5,3,5,5,3,0,True,3,"['parece', 'excelente', 'estos']"
1,"Zamora Coaching INC, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['muy', 'historia', 'estos', 'duda', 'parece', 'increible', 'super', 'les', 'visitar', 'encanto', 'hacerlo', 'saber', 'forma', 'ayudar', 'caso', 'seguir']"
1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,2,5,5,5,5,2,False,4,[]
1,Reapropia,ONG - Humanitaria,4,4,3,3,3,2,True,5,4,4,4,4,0,False,3,"['dudas', 'debe', 'se', 'horas', 'tu', 'porque', 'no', 'nada', 'pusieron', 'horas', 'cuando', 'no']"
1,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C.",Investigación,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
1,"MARCO, Museo de Arte Contemporáneo",ONG - Arte y cultura,5,5,5,5,5,2,True,0,5,5,5,5,0,True,4,"['porque', 'atentos', 'opiniones', 'no']"
1,"Zamora Coaching INC, A.C.",ONG - Desarrollo humano,5,5,3,5,5,4,True,0,5,5,5,5,0,True,4,"['hubiera', 'muy', 'historia']"
1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,4,5,5,4,5,4,True,0,5,5,5,5,0,True,4,"['muy', 'darle', 'seguir', 'pues', 'no', 'ayudar', 'seguir', 'se', 'muy']"
1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['muy', 'les', 'se', 'muy', 'hablar', 'no', 'haciendo', 'cambio', 'haciendo']"
1,"Casa Paterna La Gran Familia, A.C.",ONG - Humanitaria,5,5,3,5,5,5,True,2,5,5,5,5,2,False,4,[]
1,"FICAE, Fundación Internacional de Cabalgantes y Actividades Ecuestres A. C.",Actividades recreativas,5,5,3,5,5,5,False,0,5,5,5,5,0,False,3,"['muy', 'cerca', 'se', 'encuentra', 'se', 'se', 'ellos', 'se', 'perfecta', 'se', 'mas', 'dinero', 'tratar', 'contacto', 'se', 'muy', 'no', 'visitar', 'instalaciones', 'visitar', 'instalaciones', 'hubiera', 'mas']"
1,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C.",Investigación,5,5,5,5,5,4,True,0,4,5,5,4,0,True,4,"['muy', 'personas', 'muy', 'personas']"
1,"MARCO, Museo de Arte Contemporáneo",ONG - Arte y cultura,4,5,4,4,4,4,True,0,4,5,5,4,0,True,4,"['siento', 'dado', 'resultado', 'mas', 'dia', 'producto', 'hice', 'siento', 'hubiera', 'dicho', 'relajado', 'no', 'muy', 'tampoco', 'muy']"
1,"Casa Paterna La Gran Familia, A.C.",ONG - Humanitaria,5,5,5,4,5,5,True,0,5,5,5,5,0,True,4,"['podido', 'mas']"
1,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C.",Investigación,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['esto', 'se', 'dar', 'mismo', 'personas', 'veces', 'no', 'cuenta', 'realidad', 'dia', 'dia', 'ayudar', 'se']"
1,"VIFAC, Vida y Familia Monterrey, A.B.P.",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,"['entrar', 'no', 'mujeres', 'pedir', 'veces', 'no', 'se', 'despues', 'esto']"
1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,False,0,5,5,5,5,2,True,4,['muy']
1,"Casa Paterna La Gran Familia, A.C.",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['llevar', 'se', 'se', 'no', 'se', 'pudo', 'llevar', 'forma', 'se', 'forma', 'se']"
1,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C.",Investigación,4,4,4,5,5,4,True,0,4,3,4,4,2,False,3,[]
1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,4,4,4,4,4,4,True,2,3,3,3,3,2,False,3,[]
1,"Fundación El Mundo Escribe, A.C.",ONG - Arte y cultura,5,5,4,5,5,5,True,0,5,5,5,5,0,True,4,"['muy', 'pueden', 'ofrece', 'escribir', 'personas', 'confort', 'ejemplo', 'super']"
1,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C.",Investigación,4,4,5,4,4,4,True,5,4,4,4,4,0,False,4,"['muy', 'ayudar', 'no']"
1,"Fundación El Mundo Escribe, A.C.",ONG - Arte y cultura,5,5,4,5,4,5,True,0,5,5,5,5,0,True,4,"['parece', 'trabajando', 'increible', 'nunca', 'habia', 'se', 'personas', 'muy', 'se', 'no', 'esperando', 'muy']"
1,"VIFAC, Vida y Familia Monterrey, A.B.P.",ONG - Humanitaria,4,3,3,4,4,3,False,0,5,4,4,4,0,False,3,"['ayudar', 'haciendo', 'evitar', 'dar', 'mas', 'contacto']"
1,"MARCO, Museo de Arte Contemporáneo",ONG - Arte y cultura,5,4,4,5,4,3,True,2,3,3,3,4,2,True,4,[]
1,León Ortigosa ABP,ONG - Humanitaria,5,5,5,5,4,4,True,0,5,5,5,5,0,True,4,"['muy', 'historia']"
1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,2,5,4,5,5,2,False,4,[]
1,,,3,4,5,5,4,2,True,0,3,4,4,5,0,False,3,"['clase', 'mas', 'tenemos']"
1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,[]
1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['se', 'trabajando', 'no', 'mismos', 'entiendo', 'compartir', 'tuve', 'hombre', 'muy', 'vista', 'se', 'muy']"
1,"Fundación Rolivel, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,False,5,4,5,5,5,5,True,5,['gran']
1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,2,True,5,4,4,4,4,0,False,4,"['muy', 'caso', 'se', 'no', 'muy', 'mas']"
1,"MARCO, Museo de Arte Contemporáneo",ONG - Arte y cultura,5,4,4,4,4,5,True,0,4,5,5,5,0,False,4,"['muy', 'compartir', 'increible']"
1,"VIFAC, Vida y Familia Monterrey, A.B.P.",ONG - Humanitaria,4,4,4,4,5,4,True,2,4,4,4,4,0,True,4,"['sentido', 'personas']"
1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,"['encanto', 'final', 'muy', 'respecto', 'se', 'eso', 'encanto', 'pues', 'encanto', 'se']"
1,Zihuame Mochilla A.C.,ONG - Humanitaria,5,5,4,5,5,5,True,0,5,4,5,4,0,True,4,"['parece', 'gran', 'hubiera', 'podido', 'mas', 'muy', 'experiencias', 'tenga', 'delante']"
1,"Blooders.org, A.C.",ONG - Salud,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
1,"Asociación de Espina Bífida de Nuevo León, A.B.P.",ONG - Salud,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['forma', 'se', 'no', 'nuestros', 'personal', 'se']"
1,"PROMOCIÓN DE PAZ, A.B.P.",ONG - Humanitaria,3,4,3,3,3,4,True,0,4,4,3,4,2,False,3,"['final', 'muy', 'se', 'gran']"
1,"Blooders.org, A.C.",ONG - Salud,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['encanto', 'respecto', 'siento', 'seguir', 'trabajando', 'ello', 'compartir', 'esos']"
1,Zihuame Mochilla A.C.,ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['parece', 'esa', 'mas', 'mas', 'mas', 'personas', 'duda', 'mas', 'mas']"
1,"Asociación de Espina Bífida de Nuevo León, A.B.P.",ONG - Salud,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['siento', 'cambio', 'siento', 'cuenta', 'mas', 'realidad', 'persona', 'muy', 'hablar', 'muy', 'vida', 'mas', 'solo', 'persona', 'veces', 'no', 'cuenta', 'pensamos', 'vida', 'no', 'mas', 'hablar']"
1,"Corporación de Desarrollo Integral GAON, S.A. de C.V.",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['encanto', 'lleno', 'vida', 'vida', 'mas', 'nada', 'no', 'solo', 'sino', 'confort']"
1,"Blooders.org, A.C.",ONG - Salud,5,5,5,5,5,5,True,2,5,5,5,5,2,False,4,[]
1,"Asociación de Espina Bífida de Nuevo León, A.B.P.",ONG - Salud,2,4,2,1,1,4,True,0,5,5,5,5,0,False,3,"['siento', 'tenia', 'mas', 'mitad', 'no', 'orden', 'hubiera', 'no', 'nunca']"
1,"Asociación de Espina Bífida de Nuevo León, A.B.P.",ONG - Salud,3,4,3,2,2,2,True,0,5,5,5,4,0,False,3,"['no', 'habia', 'orden', 'siento', 'se', 'siento', 'nunca', 'se', 'siento', 'se', 'hubiera', 'mas', 'hubo']"
1,"Blooders.org, A.C.",ONG - Salud,5,5,4,5,4,3,True,2,5,4,4,5,0,False,4,"['muy', 'buen', 'se', 'pueden', 'mejorar', 'final', 'muy', 'compartir']"
1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['iban', 'muy', 'claro']"
1,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C.",Investigación,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['se', 'personas', 'se', 'ayudar']"
1,Casa Monarca Ayuda Humanitaria al Migrante A.B.P.,ONG - Humanitaria,5,5,4,4,4,5,True,0,5,5,5,5,0,True,4,"['parece', 'gran', 'respeto', 'ayudar', 'personas']"
1,FUNDACION PRO BIENESTAR AL ANCIANO AC,ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['agrado', 'cantidad', 'soy', 'muy', 'muy', 'muy', 'bonita']"
1,Casa Monarca Ayuda Humanitaria al Migrante A.B.P.,ONG - Humanitaria,4,4,5,3,4,5,True,0,5,5,5,5,0,True,4,"['hubiera', 'mas', 'no', 'pudo', 'hubiera', 'tenido', 'mas', 'mas', 'hubiera', 'tenido', 'otra', 'mismo', 'se', 'se', 'eso', 'agrado']"
1,"MARCO, Museo de Arte Contemporáneo",ONG - Arte y cultura,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['encanto', 'estos', 'parece', 'excelente', 'idea', 'ayudar', 'ni']"
1,Reapropia,ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,[]
1,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C.",Investigación,5,5,5,5,5,5,True,5,5,5,5,5,2,False,4,[]
1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['ayudar', 'personas', 'llevar']"
1,Climate Science Ltd,ONG - Medio ambiente,5,5,5,5,5,5,True,2,3,5,3,5,0,True,4,"['encanto', 'se', 'muy', 'mas', 'estos', 'no', 'sino']"
1,"Zamora Coaching INC, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
1,"Fundación El Mundo Escribe, A.C.",ONG - Arte y cultura,4,4,4,4,5,4,True,0,2,4,4,5,0,True,4,"['personas', 'no', 'eso', 'tuve', 'ayudar', 'personas', 'se', 'increible']"
1,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C.",Investigación,5,5,5,5,5,5,True,5,5,5,5,5,5,True,5,"['buen', 'muy', 'debe', 'mas', 'tuve', 'muy', 'personas', 'amables', 'producto']"
1,León Ortigosa ABP,ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,5,True,5,"['vida', 'personas', 'muy']"
1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['persona', 'forma', 'se', 'se', 'muy', 'se', 'hablar', 'mas']"
1,"Zamora Coaching INC, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,2,False,4,[]
1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,4,4,4,4,4,4,True,2,4,4,4,4,0,False,3,"['ella', 'clase', 'otra', 'clase', 'pues', 'no', 'no']"
1,"Casa Paterna La Gran Familia, A.C.",ONG - Humanitaria,5,4,4,5,5,5,True,0,4,5,5,5,0,False,4,"['se', 'distancia', 'ayudar', 'cambio']"
1,"Programa de Acompañamiento de Servicio Social, Dirección de Servicio Social Campus Mty",Dirección Servicio Social Campus Mty.,5,5,4,5,5,4,True,0,5,5,5,5,0,True,4,"['se', 'final']"
1,"Programa de Acompañamiento de Servicio Social, Dirección de Servicio Social Campus Mty",Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['ella', 'muy']"
1,"Fundación Rolivel, A.C.",ONG - Desarrollo humano,3,3,3,3,3,3,False,0,3,3,3,3,2,False,2,['mal']
1,Climate Science Ltd,ONG - Medio ambiente,4,4,4,4,4,4,True,0,4,4,4,4,0,False,3,"['habia', 'muy', 'siento', 'mas', 'hora', 'dar']"
1,"Zamora Coaching INC, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,5,True,5,"['muy', 'se', 've', 'muy']"
1,"Programa de Acompañamiento de Servicio Social, Dirección de Servicio Social Campus Mty",Dirección Servicio Social Campus Mty.,5,5,4,5,5,4,False,5,5,5,5,5,0,False,4,"['excelente', 'trabajando']"
1,"PROMOCIÓN DE PAZ, A.B.P.",ONG - Humanitaria,4,5,3,4,4,4,True,2,4,4,4,4,0,True,4,"['muy', 'di', 'cuenta', 'se', 'no', 'habia', 'puesto', 'mas']"
1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,4,True,2,5,5,5,5,5,True,5,"['parece', 'increible', 'muy', 'muy', 'ayudar']"
1,Casa Monarca Ayuda Humanitaria al Migrante A.B.P.,ONG - Humanitaria,4,4,4,4,5,5,True,2,5,5,5,5,0,True,4,"['increible', 'se', 'se', 'ellos']"
1,"VIFAC, Vida y Familia Monterrey, A.B.P.",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,['haciendo']
1,"Fundación Rolivel, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,"['encanto', 'muy', 'experiencias']"
1,León Ortigosa ABP,ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,0,False,4,"['muy', 'madre']"
1,"Zamora Coaching INC, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,4,5,0,True,4,"['increible', 'muy', 'eso', 'se', 'mas', 'mas', 'personas']"
1,"Programa de Acompañamiento de Servicio Social, Dirección de Servicio Social Campus Mty",Dirección Servicio Social Campus Mty.,4,4,4,3,4,4,False,2,3,4,3,4,2,False,3,[]
1,"Fundación Rolivel, A.C.",ONG - Desarrollo humano,4,5,4,4,4,3,True,0,5,5,5,5,2,False,4,[]
1,León Ortigosa ABP,ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['saber', 'tu', 'ayudar', 'alguien', 'mejorar', 'vida']"
1,"Fundación El Mundo Escribe, A.C.",ONG - Arte y cultura,4,4,3,4,4,4,True,2,4,4,4,4,2,True,4,['muy']
1,"Corporación de Desarrollo Integral GAON, S.A. de C.V.",ONG - Humanitaria,4,4,4,4,4,4,True,2,4,4,4,4,0,True,4,"['encanto', 'excelente', 'esfuerzo', 'tenia', 'resultado', 'positivo']"
1,"Comedor Infantil Mensajero de Paz - Esperanza al Débil, A.C.",ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,['muy']
1,"Fundación El Mundo Escribe, A.C.",ONG - Arte y cultura,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['muy', 'mas']"
1,"Plan Cuatro Ciénegas 2040, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['muy', 'les', 'muy', 'ayudar', 'personas', 'no']"
